"DATE"	"CODBDI"	"CODNEG"	"TPMERC"	"NOMRES"	"MODREF"	"PREABE"	"PREULT"	"TOTNEG"	"QUATOT"	"VOLTOT"	"RET"
"2015-11-05"	"02"	"ARZZ3"	"010"	"TRIUNFO PART"	"R$"	3.05	2.95	300	119000	351727.0	0.018957345971563913
"2015-11-06"	"02"	"ARZZ3"	"010"	"TRAN PAULIST"	"R$"	44.4	45.1	3863	629000	2.8252828e7	-0.02198316183348919
"2015-11-09"	"02"	"ARZZ3"	"010"	"TUPY"	"R$"	21.01	20.81	1905	407500	8.529489e6	-0.008604206500956179
"2015-11-10"	"02"	"ARZZ3"	"010"	"UNICASA"	"R$"	1.68	1.64	39	73800	120887.0	0.034151034151034196
"2015-11-11"	"02"	"ARZZ3"	"010"	"ULTRAPAR"	"R$"	67.58	69.44	11216	2711400	1.87298395e8	0.012891344383057144
"2015-11-12"	"02"	"ARZZ3"	"010"	"UNIPAR"	"R$"	3.85	3.87	10	16300	63324.0	0.011235955056179775
"2015-11-13"	"02"	"ARZZ3"	"010"	"USIMINAS"	"R$"	7.91	8.1	35	13700	109022.0	-0.05062166962699825
"2015-11-16"	"02"	"ARZZ3"	"010"	"USIMINAS"	"R$"	2.82	2.93	10947	9622800	2.8053634e7	-0.0041841004184100345
"2015-11-17"	"02"	"ARZZ3"	"010"	"V-AGRO"	"R$"	14.31	14.4	23	18800	270391.0	0.019167835437120157
"2015-11-18"	"02"	"ARZZ3"	"010"	"VALE"	"R$"	17.25	17.75	20040	8037500	1.40357325e8	0.01851851851851845
"2015-11-19"	"02"	"ARZZ3"	"010"	"VALE"	"R$"	14.13	14.4	41959	27167300	3.85049286e8	-0.009004952723998167
"2015-11-23"	"02"	"ARZZ3"	"010"	"VIVER"	"R$"	0.04	0.04	14	389000	15560.0	0.0013513513513514026
"2015-11-24"	"02"	"ARZZ3"	"010"	"TELEF BRASIL"	"R$"	40.7	41.6	10817	2682500	1.10355069e8	0.03411131059245951
"2015-11-25"	"02"	"ARZZ3"	"010"	"VALID"	"R$"	43.78	44.24	4535	717200	3.1749023e7	0.003513394817742725
"2015-11-26"	"02"	"ARZZ3"	"010"	"VIAVAREJO"	"R$"	4.2	4.8	4267	1575200	7.307958e6	0.010056843025798007
"2015-11-27"	"02"	"ARZZ3"	"010"	"WEG"	"R$"	14.5	14.39	20163	5200000	7.4031546e7	-0.0193965517241379
"2015-11-30"	"02"	"ARZZ3"	"010"	"WHIRLPOOL"	"R$"	2.76	2.65	64	50500	134420.0	-0.022222222222222223
"2015-11-03"	"02"	"BAZA3"	"010"	"ABC BRASIL"	"R$"	8.81	9.0	1049	331500	2.932689e6	0.0
"2015-11-04"	"02"	"BAZA3"	"010"	"AMBEV S/A"	"R$"	19.69	19.6	26611	10152800	1.98510288e8	-0.03846153846153849
"2015-11-05"	"02"	"BAZA3"	"010"	"BRASILAGRO"	"R$"	10.91	11.19	259	36200	404238.0	-0.040000000000000036
"2015-11-06"	"02"	"BAZA3"	"010"	"ALPARGATAS"	"R$"	9.51	9.15	15	8900	82535.0	0.0
"2015-11-09"	"02"	"BAZA3"	"010"	"ALPARGATAS"	"R$"	8.69	8.53	2051	535800	4.625057e6	0.0
"2015-11-10"	"02"	"BAZA3"	"010"	"ALIANSCE"	"R$"	11.11	11.32	1237	253700	2.892323e6	0.0
"2015-11-11"	"02"	"BAZA3"	"010"	"ALUPAR"	"R$"	15.37	15.45	841	225600	3.478918e6	-0.040000000000000036
"2015-11-12"	"02"	"BAZA3"	"010"	"LOJAS MARISA"	"R$"	6.71	6.73	68	35000	235519.0	0.0
"2015-11-13"	"02"	"BAZA3"	"010"	"ANIMA"	"R$"	13.52	13.9	3064	587700	8.140845e6	-0.04166666666666659
"2015-11-16"	"02"	"BAZA3"	"010"	"ARTERIS"	"R$"	9.39	9.45	640	447100	4.220966e6	0.0
"2015-11-17"	"02"	"BAZA3"	"010"	"AREZZO CO"	"R$"	21.69	21.5	248	139800	3.064083e6	0.0
"2015-11-18"	"02"	"BAZA3"	"010"	"AMAZONIA"	"R$"	0.26	0.25	16	49000	11890.0	0.0
"2015-11-19"	"02"	"BAZA3"	"010"	"BRASIL"	"R$"	17.62	17.45	25631	10110900	1.78252046e8	-0.040000000000000036
"2015-11-23"	"02"	"BAZA3"	"010"	"BRADESCO"	"R$"	25.3	24.65	13122	2415100	5.9769444e7	0.0
"2015-11-24"	"02"	"BAZA3"	"010"	"BRADESCO"	"R$"	22.51	21.65	44614	16944200	3.69289158e8	0.0
"2015-11-25"	"02"	"BAZA3"	"010"	"BR BROKERS"	"R$"	1.49	1.6	531	186900	288493.0	0.0
"2015-11-26"	"02"	"BAZA3"	"010"	"BBSEGURIDADE"	"R$"	28.49	28.15	16699	3756000	1.07524024e8	0.0
"2015-11-27"	"02"	"BAZA3"	"010"	"BTG PACTUAL"	"R$"	29.32	28.92	1988	4664600	1.35885631e8	0.0
"2015-11-30"	"02"	"BAZA3"	"010"	"MINERVA"	"R$"	12.94	13.29	2811	662100	8.740316e6	0.0
"2015-11-03"	"02"	"BBAS3"	"010"	"BANESTES"	"R$"	1.93	1.95	6	5000	9605.0	0.06822372464658878
"2015-11-04"	"02"	"BBAS3"	"010"	"BANCO PAN"	"R$"	1.5	1.5	38	72200	108975.0	-0.009648127128263434
"2015-11-05"	"02"	"BBAS3"	"010"	"BR PHARMA"	"R$"	0.4	0.45	1550	1557400	662958.0	0.05475504322766566
"2015-11-06"	"02"	"BBAS3"	"010"	"BRADESPAR"	"R$"	6.75	6.49	108	49500	334583.0	-0.03920485919381562
"2015-11-09"	"02"	"BBAS3"	"010"	"BRADESPAR"	"R$"	8.4	8.16	7442	2048600	1.704708e7	-0.012216404886562003
"2015-11-10"	"02"	"BBAS3"	"010"	"BRF SA"	"R$"	58.86	55.93	22924	5447200	3.09422804e8	0.019036287923854867
"2015-11-11"	"02"	"BBAS3"	"010"	"BR INSURANCE"	"R$"	0.88	0.87	812	730600	638105.0	-0.004613610149942231
"2015-11-12"	"02"	"BBAS3"	"010"	"BRASKEM"	"R$"	14.5	14.4	18	5300	76676.0	0.02440476190476191
"2015-11-13"	"02"	"BBAS3"	"010"	"BRASKEM"	"R$"	21.66	21.66	12737	2124700	4.614025e7	0.0011730205278592124
"2015-11-16"	"02"	"BBAS3"	"010"	"BR MALLS PAR"	"R$"	12.19	11.93	9367	2795400	3.4320894e7	0.011104617182934031
"2015-11-17"	"02"	"BBAS3"	"010"	"BR PROPERT"	"R$"	12.43	12.3	3167	700500	8.644807e6	0.006285714285714253
"2015-11-18"	"02"	"BBAS3"	"010"	"BANRISUL"	"R$"	6.15	6.3	5386	1795300	1.1297179e7	0.005099150141643052
"2015-11-19"	"02"	"BBAS3"	"010"	"B2W DIGITAL"	"R$"	15.6	15.39	1556	636600	1.0047045e7	0.0376731301939058
"2015-11-23"	"02"	"BBAS3"	"010"	"BMFBOVESPA"	"R$"	12.75	12.31	23828	14784300	1.84057133e8	-0.012759170653907415
"2015-11-24"	"02"	"BBAS3"	"010"	"CSU CARDSYST"	"R$"	3.01	3.0	36	42800	129262.0	0.01639344262295086
"2015-11-25"	"02"	"BBAS3"	"010"	"CCR SA"	"R$"	12.72	12.55	16339	3406900	4.3511875e7	-0.0502183406113538
"2015-11-26"	"02"	"BBAS3"	"010"	"CCX CARVAO"	"R$"	3.77	3.6	14	62600	235273.0	0.013053348467650421
"2015-11-27"	"02"	"BBAS3"	"010"	"CESP"	"R$"	17.14	16.44	5180	1266000	2.1319771e7	-0.026463963963964096
"2015-11-30"	"02"	"BBAS3"	"010"	"COMGAS"	"R$"	40.9	40.6	92	15800	640595.0	-0.0479251899473992
"2015-11-03"	"02"	"BBDC3"	"010"	"GRAZZIOTIN"	"R$"	10.61	10.17	28	6700	68791.0	0.04201680672268907
"2015-11-04"	"02"	"BBDC3"	"010"	"CIELO"	"R$"	38.5	37.2	19304	4872800	1.85027795e8	-0.025691699604743167
"2015-11-05"	"02"	"BBDC3"	"010"	"CELESC"	"R$"	12.75	12.98	14	4300	55503.0	0.011769480519480485
"2015-11-06"	"02"	"BBDC3"	"010"	"CEMIG"	"R$"	7.2	7.2	733	190300	1.385378e6	-0.01169826542960868
"2015-11-09"	"02"	"BBDC3"	"010"	"CEMIG"	"R$"	7.66	7.79	12790	5745700	4.4614936e7	-0.024200164068908937
"2015-11-10"	"02"	"BBDC3"	"010"	"COELCE"	"R$"	38.96	38.7	114	16400	633271.0	-0.002538071065989944
"2015-11-11"	"02"	"BBDC3"	"010"	"CPFL ENERGIA"	"R$"	16.09	16.41	9011	1854700	3.0539883e7	0.0012562814070352236
"2015-11-12"	"02"	"BBDC3"	"010"	"COPEL"	"R$"	22.7	22.74	116	71900	1.640332e6	0.0062526052521885015
"2015-11-13"	"02"	"BBDC3"	"010"	"COPEL"	"R$"	33.71	33.98	4750	1200000	4.0896261e7	-0.0012589173310951567
"2015-11-16"	"02"	"BBDC3"	"010"	"CPFL RENOVAV"	"R$"	12.39	12.45	2	200	2484.0	-0.00919348098620973
"2015-11-17"	"02"	"BBDC3"	"010"	"SOUZA CRUZ"	"R$"	27.33	27.33	472	118300	3.233325e6	0.03333333333333336
"2015-11-18"	"02"	"BBDC3"	"010"	"COSAN"	"R$"	25.51	25.25	6315	1222400	3.1340172e7	0.018905872888173726
"2015-11-19"	"02"	"BBDC3"	"010"	"COPASA"	"R$"	13.91	14.25	1373	254400	3.638716e6	0.01130604288499036
"2015-11-23"	"02"	"BBDC3"	"010"	"SID NACIONAL"	"R$"	5.2	4.96	12738	10575000	5.3980267e7	-0.012633996937212934
"2015-11-24"	"02"	"BBDC3"	"010"	"CONTAX"	"R$"	1.62	1.45	264	2091500	2.907745e6	0.011323701679031595
"2015-11-25"	"02"	"BBDC3"	"010"	"CONTAX"	"R$"	0.35	0.31	55	105500	32553.0	-0.024390243902439063
"2015-11-26"	"02"	"BBDC3"	"010"	"CETIP"	"R$"	37.15	36.7	11922	2172200	7.9549545e7	0.017220664797757298
"2015-11-27"	"02"	"BBDC3"	"010"	"CVC BRASIL"	"R$"	15.01	15.1	2108	319900	4.805869e6	-0.03014676715589058
"2015-11-30"	"02"	"BBDC3"	"010"	"CYRELA REALT"	"R$"	9.26	9.4	10035	2304400	2.2089959e7	-0.0012474012474012947
"2015-11-03"	"02"	"BBDC4"	"010"	"COSAN LTD"	"R$"	14.45	14.25	192	29200	416900.0	0.042924528301886804
"2015-11-04"	"02"	"BBDC4"	"010"	"DUFRY AG"	"R$"	450.0	489.0	1240	126176	6.144397491e7	-0.03820524211461586
"2015-11-05"	"02"	"BBDC4"	"010"	"DASA"	"R$"	9.0	8.82	19	3400	29987.0	0.023469857340082743
"2015-11-06"	"02"	"BBDC4"	"010"	"DIRECIONAL"	"R$"	3.65	3.77	1184	374200	1.40823e6	-0.008593396653098042
"2015-11-09"	"02"	"BBDC4"	"010"	"DURATEX"	"R$"	6.68	6.54	4773	1058100	7.092533e6	-0.017423200366804174
"2015-11-10"	"02"	"BBDC4"	"010"	"ECORODOVIAS"	"R$"	5.95	6.3	8442	2262200	1.4010213e7	-0.003738317757009266
"2015-11-11"	"02"	"BBDC4"	"010"	"ELETROBRAS"	"R$"	5.47	5.5	5228	1729000	9.500326e6	0.014398513701811366
"2015-11-12"	"02"	"BBDC4"	"010"	"ELETROBRAS"	"R$"	10.03	10.15	5732	2022300	2.0395772e7	0.009246417013407272
"2015-11-13"	"02"	"BBDC4"	"010"	"ELETROPAULO"	"R$"	10.13	10.05	3015	3105800	3.1537511e7	-0.000464684014869796
"2015-11-16"	"02"	"BBDC4"	"010"	"EMBRAER"	"R$"	29.43	28.3	8638	1906500	5.5200331e7	0.006963788300835754
"2015-11-17"	"02"	"BBDC4"	"010"	"ENERGIAS BR"	"R$"	11.85	12.21	8730	4518000	5.5839299e7	0.032583754015603525
"2015-11-18"	"02"	"BBDC4"	"010"	"EQUATORIAL"	"R$"	35.31	35.95	11101	3208200	1.15553608e8	0.007999999999999988
"2015-11-19"	"02"	"BBDC4"	"010"	"ESTACIO PART"	"R$"	16.6	16.55	9446	2031200	3.3971625e7	0.017391304347826025
"2015-11-23"	"02"	"BBDC4"	"010"	"ETERNIT"	"R$"	2.48	2.43	329	205000	500800.0	-0.022362869198312135
"2015-11-24"	"02"	"BBDC4"	"010"	"EUCATEX"	"R$"	2.9	2.66	46	52300	141888.0	0.00480349344978179
"2015-11-25"	"02"	"BBDC4"	"010"	"EVEN"	"R$"	4.12	4.04	3302	788300	3.230802e6	-0.030987162461266017
"2015-11-26"	"02"	"BBDC4"	"010"	"EZTEC"	"R$"	13.21	13.14	3807	616600	8.299936e6	0.020063839489284144
"2015-11-27"	"02"	"BBDC4"	"010"	"FERBASA"	"R$"	7.45	7.4	122	152100	1.120636e6	-0.02840396753832277
"2015-11-30"	"02"	"BBDC4"	"010"	"FER HERINGER"	"R$"	1.68	1.69	82	119200	210043.0	-0.0084507042253521
"2015-11-03"	"02"	"BBRK3"	"010"	"FIBRIA"	"R$"	52.16	52.25	10497	1936500	1.00731423e8	-0.01986754966887419
"2015-11-04"	"02"	"BBRK3"	"010"	"FORJA TAURUS"	"R$"	1.16	1.16	54	59300	68536.0	0.07382550335570476
"2015-11-05"	"02"	"BBRK3"	"010"	"FLEURY"	"R$"	16.57	16.99	679	151400	2.54666e6	0.049999999999999906
"2015-11-06"	"02"	"BBRK3"	"010"	"FRAS-LE"	"R$"	3.22	3.23	6	1600	5145.0	-0.03550295857988169
"2015-11-09"	"02"	"BBRK3"	"010"	"AES TIETE"	"R$"	14.01	14.25	898	194000	2.770745e6	0.04268292682926833
"2015-11-10"	"02"	"BBRK3"	"010"	"AES TIETE"	"R$"	14.35	14.4	4431	1012000	1.4543991e7	-0.03508771929824565
"2015-11-11"	"02"	"BBRK3"	"010"	"GAFISA"	"R$"	2.61	2.72	7763	5471100	1.4823116e7	0.006024096385542174
"2015-11-12"	"02"	"BBRK3"	"010"	"GERDAU"	"R$"	4.47	4.32	786	328200	1.439572e6	0.053571428571428624
"2015-11-13"	"02"	"BBRK3"	"010"	"GERDAU"	"R$"	5.96	5.68	18972	10550400	6.1220326e7	0.02272727272727275
"2015-11-16"	"02"	"BBRK3"	"010"	"GERDAU MET"	"R$"	2.47	2.36	126	140600	346116.0	-0.011173184357541908
"2015-11-17"	"02"	"BBRK3"	"010"	"GERDAU MET"	"R$"	2.85	2.71	8555	5681900	1.6045578e7	-0.04494382022471914
"2015-11-18"	"02"	"BBRK3"	"010"	"GOL"	"R$"	3.7	3.7	3805	1428300	5.344228e6	-0.05172413793103453
"2015-11-19"	"02"	"BBRK3"	"010"	"GP INVEST"	"R$"	7.1	7.05	114	396600	2.777146e6	-0.017857142857142873
"2015-11-23"	"02"	"BBRK3"	"010"	"GRENDENE"	"R$"	18.02	17.79	1620	241900	4.347259e6	-0.041916167664670566
"2015-11-24"	"02"	"BBRK3"	"010"	"GENERALSHOPP"	"R$"	2.45	2.37	56	43200	102339.0	-0.018633540372670822
"2015-11-25"	"02"	"BBRK3"	"010"	"GUARARAPES"	"R$"	48.69	48.0	90	12600	612583.0	0.006493506493506499
"2015-11-26"	"02"	"BBRK3"	"010"	"GUARARAPES"	"R$"	44.36	44.34	11	2000	88091.0	0.012820512820512832
"2015-11-27"	"02"	"BBRK3"	"010"	"HELBOR"	"R$"	2.08	2.17	1344	612900	1.329614e6	-0.06172839506172845
"2015-11-30"	"02"	"BBRK3"	"010"	"CIA HERING"	"R$"	16.45	16.2	2875	818100	1.3371275e7	-0.03846153846153849
"2015-11-03"	"02"	"BBSE3"	"010"	"HYPERMARCAS"	"R$"	21.44	21.5	18583	5040100	1.07778308e8	0.051043219076006
"2015-11-04"	"02"	"BBSE3"	"010"	"IDEIASNET"	"R$"	6.8	7.0	134	71600	495731.0	-0.01193401193401193
"2015-11-05"	"02"	"BBSE3"	"010"	"IGB S/A"	"R$"	2.28	2.06	25	20900	44852.0	0.037668798862828666
"2015-11-06"	"02"	"BBSE3"	"010"	"IGUATEMI"	"R$"	22.51	22.51	2295	1023300	2.3153758e7	-0.016879090595935307
"2015-11-09"	"02"	"BBSE3"	"010"	"ITAUSA"	"R$"	7.95	7.79	120	51000	397533.0	-0.03169014084507037
"2015-11-10"	"02"	"BBSE3"	"010"	"ITAUSA"	"R$"	7.64	7.56	35291	21693300	1.6403908e8	0.017416545718432527
"2015-11-11"	"02"	"BBSE3"	"010"	"ITAUUNIBANCO"	"R$"	26.14	26.03	314	68200	1.78182e6	-0.012056737588652477
"2015-11-12"	"02"	"BBSE3"	"010"	"ITAUUNIBANCO"	"R$"	28.59	28.23	40137	18291400	5.17096053e8	-0.002141327623126293
"2015-11-13"	"02"	"BBSE3"	"010"	"J B DUARTE"	"R$"	9.93	9.33	89	15100	134757.0	-0.008654886404616011
"2015-11-16"	"02"	"BBSE3"	"010"	"JBS"	"R$"	14.0	14.37	25249	7445700	1.05399406e8	0.02254545454545458
"2015-11-17"	"02"	"BBSE3"	"010"	"JHSF PART"	"R$"	1.71	1.75	189	111700	197296.0	-0.007042253521126736
"2015-11-18"	"02"	"BBSE3"	"010"	"JSL"	"R$"	9.63	9.65	41	125200	1.207403e6	0.006007067137809122
"2015-11-19"	"02"	"BBSE3"	"010"	"KEPLER WEBER"	"R$"	25.3	25.24	88	27200	680108.0	0.00724387719903418
"2015-11-23"	"02"	"BBSE3"	"010"	"KLABIN S/A"	"R$"	23.2	23.0	13217	5238300	1.21516946e8	-0.030612244897959138
"2015-11-24"	"02"	"BBSE3"	"010"	"KLABIN S/A"	"R$"	4.1	3.92	1417	859900	3.415941e6	0.012671594508975693
"2015-11-25"	"02"	"BBSE3"	"010"	"KROTON"	"R$"	10.77	10.22	29676	11119600	1.16946515e8	-0.01164842922696782
"2015-11-26"	"02"	"BBSE3"	"010"	"LOJAS AMERIC"	"R$"	12.56	12.45	1875	355100	4.471196e6	0.019713261648745546
"2015-11-27"	"02"	"BBSE3"	"010"	"LOJAS AMERIC"	"R$"	18.11	17.73	9841	2930000	5.2415034e7	-0.033868092691622075
"2015-11-30"	"02"	"BBSE3"	"010"	"LOCAMERICA"	"R$"	3.55	3.3	134	73200	249308.0	-0.028068862275449104
"2015-11-03"	"02"	"BBTG11"	"010"	"METAL LEVE"	"R$"	23.49	23.0	1090	170300	3.939478e6	0.00695652173913041
"2015-11-04"	"02"	"BBTG11"	"010"	"LIGHT S/A"	"R$"	12.96	13.3	4563	988300	1.3057001e7	-0.013642564802182762
"2015-11-05"	"02"	"BBTG11"	"010"	"LINX"	"R$"	49.3	48.45	823	157800	7.835521e6	0.021910304690174617
"2015-11-06"	"02"	"BBTG11"	"010"	"LE LIS BLANC"	"R$"	3.06	3.06	180	125400	393400.0	0.00905129064699977
"2015-11-09"	"02"	"BBTG11"	"010"	"LOG-IN"	"R$"	0.72	0.75	340	995500	707949.0	0.008319467554076539
"2015-11-10"	"02"	"BBTG11"	"010"	"LOPES BRASIL"	"R$"	2.32	2.49	222	81000	200905.0	-0.003951267698386598
"2015-11-11"	"02"	"BBTG11"	"010"	"LOJAS RENNER"	"R$"	18.86	19.12	13388	3777500	7.2778707e7	-0.009756097560975632
"2015-11-12"	"02"	"BBTG11"	"010"	"MAGNESITA SA"	"R$"	2.61	2.77	293	296700	803798.0	0.011089367253750811
"2015-11-13"	"02"	"BBTG11"	"010"	"M.DIASBRANCO"	"R$"	71.01	73.13	744	99600	7.270903e6	0.0003226847370119898
"2015-11-16"	"02"	"BBTG11"	"010"	"IMC S/A"	"R$"	4.58	4.5	523	475400	2.186322e6	0.001276731567188085
"2015-11-17"	"02"	"BBTG11"	"010"	"MAGAZ LUIZA"	"R$"	11.3	11.76	1934	303900	3.625858e6	-0.005053695514845235
"2015-11-18"	"02"	"BBTG11"	"010"	"MILLS"	"R$"	4.77	4.82	2023	482100	2.32397e6	-0.019114367633004187
"2015-11-19"	"02"	"BBTG11"	"010"	"MMX MINER"	"R$"	0.3	0.3	35	488300	145842.0	-0.015175976751695153
"2015-11-23"	"02"	"BBTG11"	"010"	"MINUPAR"	"R$"	0.06	0.05	17	1652500	99148.0	0.005895840157222394
"2015-11-24"	"02"	"BBTG11"	"010"	"MULTIPLUS"	"R$"	35.06	34.8	3264	555100	1.9396304e7	0.00783034257748783
"2015-11-25"	"02"	"BBTG11"	"010"	"MARFRIG"	"R$"	6.5	6.4	6971	2350300	1.5306584e7	-0.04125736738703343
"2015-11-26"	"02"	"BBTG11"	"010"	"MRV"	"R$"	7.84	7.94	10031	2588300	2.0707808e7	-0.028688524590163907
"2015-11-27"	"02"	"BBTG11"	"010"	"MULTIPLAN"	"R$"	43.98	43.94	6832	1331300	5.9067784e7	-0.019313304721030013
"2015-11-30"	"02"	"BBTG11"	"010"	"IOCHP-MAXION"	"R$"	16.23	16.52	1999	328200	5.452306e6	0.029556650246305313
"2015-11-03"	"02"	"BEEF3"	"010"	"NATURA"	"R$"	25.19	25.67	7653	1829200	4.6910628e7	0.014095536413469046
"2015-11-04"	"02"	"BEEF3"	"010"	"ODONTOPREV"	"R$"	10.25	10.1	7166	1831500	1.8730483e7	0.027047913446676945
"2015-11-05"	"02"	"BEEF3"	"010"	"OUROFINO S/A"	"R$"	34.89	34.6	56	22600	789104.0	-0.025583145221971398
"2015-11-06"	"02"	"BEEF3"	"010"	"OI"	"R$"	3.45	3.61	8412	2627500	9.330302e6	0.000772797527047897
"2015-11-09"	"02"	"BEEF3"	"010"	"OI"	"R$"	2.25	2.21	3531	6155200	1.3689739e7	-0.035168195718654496
"2015-11-10"	"02"	"BEEF3"	"010"	"PARCORRETORA"	"R$"	11.0	10.92	641	217600	2.405265e6	-0.002375296912114104
"2015-11-11"	"02"	"BEEF3"	"010"	"P.ACUCAR-CBD"	"R$"	54.6	54.06	9023	1627700	8.8480516e7	0.007886435331230256
"2015-11-12"	"02"	"BEEF3"	"010"	"PDG REALT"	"R$"	2.23	2.18	247	252400	561634.0	-0.03035019455252909
"2015-11-13"	"02"	"BEEF3"	"010"	"PETROBRAS"	"R$"	10.57	9.89	27734	13726800	1.40825385e8	-0.002403846153846245
"2015-11-16"	"02"	"BEEF3"	"010"	"PETROBRAS"	"R$"	8.58	8.08	54848	55661500	4.6178973e8	-0.009708737864077607
"2015-11-17"	"02"	"BEEF3"	"010"	"PROFARMA"	"R$"	6.95	7.35	172	31800	225028.0	0.006467259498787395
"2015-11-18"	"02"	"BEEF3"	"010"	"PARANAPANEMA"	"R$"	2.75	2.66	440	373300	1.017371e6	-0.024038461538461595
"2015-11-19"	"02"	"BEEF3"	"010"	"DIMED"	"R$"	220.0	223.5	12	1300	288101.0	-0.01633986928104584
"2015-11-23"	"02"	"BEEF3"	"010"	"MARCOPOLO"	"R$"	1.92	1.93	899	1165600	2.249314e6	-0.010084033613445462
"2015-11-24"	"02"	"BEEF3"	"010"	"MARCOPOLO"	"R$"	1.99	2.13	5538	6304600	1.3154789e7	-0.02127659574468085
"2015-11-25"	"02"	"BEEF3"	"010"	"POSITIVO INF"	"R$"	1.54	1.58	208	45300	71639.0	0.030567685589519777
"2015-11-26"	"02"	"BEEF3"	"010"	"PETRORIO"	"R$"	2.27	2.07	208	140800	312009.0	-0.0143218197135636
"2015-11-27"	"02"	"BEEF3"	"010"	"PRUMO"	"R$"	0.9	0.9	2434	9074400	8.293303e6	-0.02896081771720612
"2015-11-30"	"02"	"BEEF3"	"010"	"PORTO SEGURO"	"R$"	32.37	31.35	8130	1330000	4.1932356e7	-0.002620087336244486
"2015-11-03"	"02"	"BEES3"	"010"	"PORTOBELLO"	"R$"	2.15	2.14	15	19900	42758.0	0.005208333333333338
"2015-11-04"	"02"	"BEES3"	"010"	"QGEP PART"	"R$"	6.2	6.1	3776	1038700	6.589416e6	0.010362694300518144
"2015-11-05"	"02"	"BEES3"	"010"	"QUALICORP"	"R$"	16.01	16.05	13340	5104100	8.2726247e7	0.0
"2015-11-06"	"02"	"BEES3"	"010"	"RAIADROGASIL"	"R$"	41.9	42.1	9821	2339600	9.8622644e7	0.0
"2015-11-09"	"02"	"BEES3"	"010"	"RANDON PART"	"R$"	3.0	3.08	1796	677100	2.101458e6	0.0
"2015-11-10"	"02"	"BEES3"	"010"	"LOCALIZA"	"R$"	27.01	28.04	9265	1545300	4.3001856e7	0.0
"2015-11-11"	"02"	"BEES3"	"010"	"COSAN LOG"	"R$"	1.33	1.3	1122	936000	1.223321e6	0.0
"2015-11-12"	"02"	"BEES3"	"010"	"RENOVA"	"R$"	24.98	25.38	11	26900	671328.0	-0.015544041450777216
"2015-11-13"	"02"	"BEES3"	"010"	"INDS ROMI"	"R$"	1.9	2.01	123	82900	164615.0	-0.015957446808510536
"2015-11-16"	"02"	"BEES3"	"010"	"ROSSI RESID"	"R$"	0.93	0.95	4698	3063500	2.898982e6	-0.0053475935828877046
"2015-11-17"	"02"	"BEES3"	"010"	"RUMO LOG"	"R$"	7.8	7.28	3822	1405100	1.0633782e7	-0.0053475935828877046
"2015-11-18"	"02"	"BEES3"	"010"	"SANTANDER BR"	"R$"	15.13	15.29	11463	1649000	2.4960952e7	-0.01075268817204302
"2015-11-19"	"02"	"BEES3"	"010"	"SANTANDER BR"	"R$"	8.55	8.38	20	3400	28524.0	0.0
"2015-11-23"	"02"	"BEES3"	"010"	"SANTANDER BR"	"R$"	6.49	6.61	20	4000	26476.0	-0.01612903225806453
"2015-11-24"	"02"	"BEES3"	"010"	"SANEPAR"	"R$"	3.86	3.76	159	66300	249161.0	0.00540540540540541
"2015-11-25"	"02"	"BEES3"	"010"	"SABESP"	"R$"	17.84	18.15	7226	1988900	3.6203103e7	-0.026455026455026363
"2015-11-26"	"02"	"BEES3"	"010"	"SOMOS EDUCA"	"R$"	13.27	13.34	183	215400	2.86669e6	0.0
"2015-11-27"	"02"	"BEES3"	"010"	"SER EDUCA"	"R$"	9.49	9.6	752	224000	2.165609e6	0.005464480874316944
"2015-11-30"	"02"	"BEES3"	"010"	"SPRINGS"	"R$"	3.0	2.96	48	17700	53155.0	0.0
"2015-11-03"	"02"	"BPAN4"	"010"	"TIME FOR FUN"	"R$"	3.39	3.49	5	500	1715.0	0.0
"2015-11-04"	"02"	"BPAN4"	"010"	"SLC AGRICOLA"	"R$"	18.55	18.19	1307	248100	4.58907e6	0.0
"2015-11-05"	"02"	"BPAN4"	"010"	"SARAIVA LIVR"	"R$"	4.23	4.26	277	178300	753829.0	0.013333333333333345
"2015-11-06"	"02"	"BPAN4"	"010"	"SMILES"	"R$"	30.62	32.5	7203	1173800	3.7758389e7	0.03947368421052635
"2015-11-09"	"02"	"BPAN4"	"010"	"SAO MARTINHO"	"R$"	46.16	46.99	1856	256900	1.2036061e7	0.012658227848101276
"2015-11-10"	"02"	"BPAN4"	"010"	"SENIOR SOL"	"R$"	9.49	9.2	43	24200	225385.0	0.0437499999999999
"2015-11-11"	"02"	"BPAN4"	"010"	"SIERRABRASIL"	"R$"	17.07	17.43	44	14200	246426.0	0.01764705882352943
"2015-11-12"	"02"	"BPAN4"	"010"	"SANTOS BRP"	"R$"	15.09	14.63	135	37600	552087.0	0.0
"2015-11-13"	"02"	"BPAN4"	"010"	"SUL AMERICA"	"R$"	18.89	19.26	7694	1291100	2.4957259e7	-0.01734104046242776
"2015-11-16"	"02"	"BPAN4"	"010"	"SUZANO PAPEL"	"R$"	16.37	16.89	23929	6537800	1.09052465e8	0.017964071856287442
"2015-11-17"	"02"	"BPAN4"	"010"	"SWEETCOSMET"	"R$"	0.14	0.14	16	75500	10569.0	0.0
"2015-11-18"	"02"	"BPAN4"	"010"	"TAESA"	"R$"	20.05	20.35	5569	854200	1.7489186e7	0.023809523809523832
